FIT101,LIT101,P101,P102,AIT202,AIT203,FIT201,P203,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603
1.865556,587.054567,1.0,1.0,8.427549,100.0,1.825944,1.0,1.0,1.0,10.0,1.84792,899.671316,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707551,880.735329,1.0,1.0,1.0,1.0,1.0,7.851766,100.0,100.0,12.701119,1.717045,1.275561,0.734862,0.306925,1.0,1.0,10.0,1.165574,10.0,0.015114,1.0,1.0,1.0
1.844379,590.193882,1.0,1.0,8.426022,100.0,1.848313,1.0,1.0,1.0,10.0,1.836424,899.324227,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707178,883.08075,1.0,1.0,1.0,1.0,1.0,7.852194,100.0,100.0,12.68372,1.718501,1.276902,0.734786,0.306748,1.0,1.0,10.0,1.161774,10.0,0.018975,1.0,1.0,1.0
1.863499,590.351394,1.0,1.0,8.42752,100.0,1.881849,1.0,1.0,1.0,10.0,1.852695,900.486472,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708711,883.083606,1.0,1.0,1.0,1.0,1.0,7.85166,100.0,100.0,12.663975,1.717733,1.276728,0.735572,0.307203,1.0,1.0,10.0,1.166489,10.0,0.014655,1.0,1.0,1.0
1.864232,588.297478,1.0,1.0,8.428704,100.0,1.845897,1.0,1.0,1.0,10.0,1.85239,902.570838,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709051,883.307755,1.0,1.0,1.0,1.0,1.0,7.852543,100.0,100.0,12.82401,1.71633,1.276375,0.734899,0.306846,1.0,1.0,10.0,1.165551,10.0,0.017051,1.0,1.0,1.0
1.859195,590.39668,1.0,1.0,8.428423,100.0,1.869056,1.0,1.0,1.0,10.0,1.843814,901.516957,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709613,881.520615,1.0,1.0,1.0,1.0,1.0,7.853069,100.0,100.0,12.839927,1.717148,1.276204,0.734738,0.307299,1.0,1.0,10.0,1.159928,10.0,0.018075,1.0,1.0,1.0
1.874462,593.432722,1.0,1.0,8.42815,100.0,1.847586,1.0,1.0,1.0,10.0,1.856204,901.983566,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709216,884.131503,1.0,1.0,1.0,1.0,1.0,7.853721,100.0,100.0,12.826586,1.717335,1.276967,0.735649,0.307013,1.0,1.0,10.0,1.165524,10.0,0.018622,1.0,1.0,1.0
1.86602,590.601717,1.0,1.0,8.429869,100.0,1.863285,1.0,1.0,1.0,10.0,1.872712,903.188048,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708757,883.078669,1.0,1.0,1.0,1.0,1.0,7.853033,100.0,100.0,12.813504,1.717369,1.278663,0.73546,0.306971,1.0,1.0,10.0,1.166091,10.0,0.015437,1.0,1.0,1.0
1.8623,592.104642,1.0,1.0,8.43065,100.0,1.848776,1.0,1.0,1.0,10.0,1.86878,903.116369,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709919,884.15064,1.0,1.0,1.0,1.0,1.0,7.853222,100.0,100.0,13.015107,1.718691,1.276316,0.735362,0.306981,1.0,1.0,10.0,1.168508,10.0,0.018194,1.0,1.0,1.0
1.877118,593.956653,1.0,1.0,8.430759,100.0,1.868747,1.0,1.0,1.0,10.0,1.864665,902.915275,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708091,885.387386,1.0,1.0,1.0,1.0,1.0,7.854391,100.0,100.0,13.010713,1.718953,1.276183,0.735946,0.307188,1.0,1.0,10.0,1.168764,10.0,0.020095,1.0,1.0,1.0
1.86271,594.925158,1.0,1.0,8.428593,100.0,1.863542,1.0,1.0,1.0,10.0,1.857685,903.254525,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710687,885.591313,1.0,1.0,1.0,1.0,1.0,7.854724,100.0,100.0,12.952296,1.718427,1.274988,0.73561,0.307066,1.0,1.0,10.0,1.164401,10.0,0.022393,1.0,1.0,1.0
1.870565,594.345031,1.0,1.0,8.42907,100.0,1.869767,1.0,1.0,1.0,10.0,1.860054,903.418077,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709054,884.584217,1.0,1.0,1.0,1.0,1.0,7.853794,100.0,100.0,12.844355,1.720265,1.278013,0.735703,0.30709,1.0,1.0,10.0,1.164904,10.0,0.016911,1.0,1.0,1.0
1.879267,594.78463,1.0,1.0,8.430566,100.0,1.883016,1.0,1.0,1.0,10.0,1.873135,903.983144,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709417,884.69628,1.0,1.0,1.0,1.0,1.0,7.855118,100.0,100.0,13.0428,1.720399,1.277855,0.734728,0.307078,1.0,1.0,10.0,1.161757,10.0,0.018608,1.0,1.0,1.0
1.874696,593.851553,1.0,1.0,8.43351,100.0,1.864604,1.0,1.0,1.0,10.0,1.878444,905.957285,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710575,886.686825,1.0,1.0,1.0,1.0,1.0,7.855783,100.0,100.0,13.245573,1.719105,1.279475,0.73552,0.307188,1.0,1.0,10.0,1.170642,10.0,0.016924,1.0,1.0,1.0
1.886385,596.490847,1.0,1.0,8.43174,100.0,1.885664,1.0,1.0,1.0,10.0,1.866912,905.676947,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709679,887.510055,1.0,1.0,1.0,1.0,1.0,7.854588,100.0,100.0,13.123616,1.716818,1.278323,0.735909,0.307237,1.0,1.0,10.0,1.166033,10.0,0.018503,1.0,1.0,1.0
1.88197,595.510597,1.0,1.0,8.434636,100.0,1.875893,1.0,1.0,1.0,10.0,1.849488,905.212946,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.71143,887.265937,1.0,1.0,1.0,1.0,1.0,7.854903,100.0,100.0,13.224134,1.718994,1.279083,0.735711,0.307174,1.0,1.0,10.0,1.16516,10.0,0.018206,1.0,1.0,1.0
1.877335,596.024399,1.0,1.0,8.432842,100.0,1.858431,1.0,1.0,1.0,10.0,1.86437,904.869412,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710106,887.122173,1.0,1.0,1.0,1.0,1.0,7.854131,100.0,100.0,13.372043,1.718632,1.278195,0.735552,0.307093,1.0,1.0,10.0,1.171628,10.0,0.020075,1.0,1.0,1.0
1.879817,594.632044,1.0,1.0,8.433993,100.0,1.864754,1.0,1.0,1.0,10.0,1.862274,905.888271,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710099,887.044093,1.0,1.0,1.0,1.0,1.0,7.855726,100.0,100.0,13.217667,1.72059,1.277728,0.736062,0.307072,1.0,1.0,10.0,1.166308,10.0,0.018117,1.0,1.0,1.0
1.89323,597.622363,1.0,1.0,8.434754,100.0,1.87262,1.0,1.0,1.0,10.0,1.866226,907.152544,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707996,886.437951,1.0,1.0,1.0,1.0,1.0,7.85551,100.0,100.0,13.290586,1.720064,1.277527,0.735524,0.307327,1.0,1.0,10.0,1.166482,10.0,0.019531,1.0,1.0,1.0
1.861554,593.372424,1.0,1.0,8.433505,100.0,1.855638,1.0,1.0,1.0,10.0,1.861204,903.251181,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.711326,886.807327,1.0,1.0,1.0,1.0,1.0,7.855034,100.0,100.0,13.27287,1.718661,1.276779,0.735207,0.307462,1.0,1.0,10.0,1.15893,10.0,0.018246,1.0,1.0,1.0
1.90909,596.653673,1.0,1.0,8.43654,100.0,1.858297,1.0,1.0,1.0,10.0,1.864511,905.360856,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708112,886.473314,1.0,1.0,1.0,1.0,1.0,7.855944,100.0,100.0,13.250931,1.719267,1.278579,0.735286,0.307305,1.0,1.0,10.0,1.166096,10.0,0.018087,1.0,1.0,1.0
1.884343,594.294064,1.0,1.0,8.435197,100.0,1.865987,1.0,1.0,1.0,10.0,1.870445,908.255289,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707806,886.44797,1.0,1.0,1.0,1.0,1.0,7.85615,100.0,100.0,13.222909,1.720034,1.276108,0.736222,0.307157,1.0,1.0,10.0,1.168201,10.0,0.021122,1.0,1.0,1.0
1.890951,595.488764,1.0,1.0,8.433909,100.0,1.877179,1.0,1.0,1.0,10.0,1.863099,905.241459,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710551,886.721826,1.0,1.0,1.0,1.0,1.0,7.855896,100.0,100.0,13.344751,1.717985,1.276722,0.735097,0.307192,1.0,1.0,10.0,1.170613,10.0,0.018724,1.0,1.0,1.0
1.868319,598.066005,1.0,1.0,8.434342,100.0,1.877468,1.0,1.0,1.0,10.0,1.860846,904.524121,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706774,886.933027,1.0,1.0,1.0,1.0,1.0,7.856612,100.0,100.0,13.248125,1.718414,1.277267,0.73526,0.306725,1.0,1.0,10.0,1.162743,10.0,0.015207,1.0,1.0,1.0
1.90016,595.405916,1.0,1.0,8.435415,100.0,1.869683,1.0,1.0,1.0,10.0,1.867193,906.183399,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707573,885.430517,1.0,1.0,1.0,1.0,1.0,7.856262,100.0,100.0,13.350735,1.718481,1.278913,0.735773,0.307426,1.0,1.0,10.0,1.164501,10.0,0.017627,1.0,1.0,1.0
1.87007,598.03093,1.0,1.0,8.436503,100.0,1.844884,1.0,1.0,1.0,10.0,1.858155,905.805038,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706868,886.214405,1.0,1.0,1.0,1.0,1.0,7.856291,100.0,100.0,13.318867,1.718585,1.276276,0.735504,0.306933,1.0,1.0,10.0,1.160912,10.0,0.017861,1.0,1.0,1.0
1.887701,595.0872,1.0,1.0,8.435154,100.0,1.869207,1.0,1.0,1.0,10.0,1.866133,904.39946,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707524,887.152929,1.0,1.0,1.0,1.0,1.0,7.856445,100.0,100.0,13.186148,1.71853,1.27785,0.735547,0.307456,1.0,1.0,10.0,1.169026,10.0,0.017445,1.0,1.0,1.0
1.883363,596.456573,1.0,1.0,8.43427,100.0,1.865303,1.0,1.0,1.0,10.0,1.868154,905.565241,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709348,885.653263,1.0,1.0,1.0,1.0,1.0,7.856169,100.0,100.0,13.350255,1.71892,1.277118,0.73593,0.3069,1.0,1.0,10.0,1.162979,10.0,0.01842,1.0,1.0,1.0
1.874759,593.725087,1.0,1.0,8.434587,100.0,1.847511,1.0,1.0,1.0,10.0,1.8556,904.620399,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707533,885.949189,1.0,1.0,1.0,1.0,1.0,7.854917,100.0,100.0,13.325257,1.718363,1.276222,0.734879,0.306973,1.0,1.0,10.0,1.160034,10.0,0.021099,1.0,1.0,1.0
1.858655,593.957625,1.0,1.0,8.436028,100.0,1.871837,1.0,1.0,1.0,10.0,1.875294,904.708017,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707319,887.194631,1.0,1.0,1.0,1.0,1.0,7.855854,100.0,100.0,13.346782,1.719326,1.276725,0.736168,0.307187,1.0,1.0,10.0,1.16588,10.0,0.020987,1.0,1.0,1.0
1.872943,593.076917,1.0,1.0,8.434029,100.0,1.86167,1.0,1.0,1.0,10.0,1.861687,904.298132,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707681,886.818219,1.0,1.0,1.0,1.0,1.0,7.855726,100.0,100.0,13.351064,1.717179,1.277235,0.7349,0.307076,1.0,1.0,10.0,1.160236,10.0,0.017508,1.0,1.0,1.0
1.887526,593.667094,1.0,1.0,8.434705,100.0,1.854922,1.0,1.0,1.0,10.0,1.869083,903.620685,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708394,886.158376,1.0,1.0,1.0,1.0,1.0,7.855732,100.0,100.0,13.277749,1.718284,1.278498,0.734855,0.307447,1.0,1.0,10.0,1.163154,10.0,0.016328,1.0,1.0,1.0
1.879234,591.610698,1.0,1.0,8.433189,100.0,1.844811,1.0,1.0,1.0,10.0,1.871173,902.735836,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707768,887.179069,1.0,1.0,1.0,1.0,1.0,7.856344,100.0,100.0,13.26347,1.717756,1.277049,0.734733,0.306956,1.0,1.0,10.0,1.15991,10.0,0.01995,1.0,1.0,1.0
1.875538,592.549064,1.0,1.0,8.435254,100.0,1.857142,1.0,1.0,1.0,10.0,1.858411,904.056041,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708705,885.900627,1.0,1.0,1.0,1.0,1.0,7.855805,100.0,100.0,13.173756,1.718438,1.278275,0.735594,0.306998,1.0,1.0,10.0,1.157485,10.0,0.020433,1.0,1.0,1.0
1.856156,591.523068,1.0,1.0,8.432794,100.0,1.853776,1.0,1.0,1.0,10.0,1.859312,902.625967,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707318,884.521747,1.0,1.0,1.0,1.0,1.0,7.855292,100.0,100.0,13.076642,1.716415,1.277078,0.73557,0.30678,1.0,1.0,10.0,1.160146,10.0,0.015061,1.0,1.0,1.0
1.865662,593.078443,1.0,1.0,8.434293,100.0,1.844527,1.0,1.0,1.0,10.0,1.862374,904.066024,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707508,885.217526,1.0,1.0,1.0,1.0,1.0,7.855446,100.0,100.0,13.140254,1.717591,1.278496,0.735268,0.306701,1.0,1.0,10.0,1.161381,10.0,0.021942,1.0,1.0,1.0
1.84072,588.982842,1.0,1.0,8.433002,100.0,1.859734,1.0,1.0,1.0,10.0,1.849759,902.710229,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708707,882.589338,1.0,1.0,1.0,1.0,1.0,7.854712,100.0,100.0,13.229703,1.719365,1.276286,0.735405,0.306975,1.0,1.0,10.0,1.159093,10.0,0.016517,1.0,1.0,1.0
1.870434,589.158059,1.0,1.0,8.431923,100.0,1.854915,1.0,1.0,1.0,10.0,1.867533,902.304434,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707931,882.640333,1.0,1.0,1.0,1.0,1.0,7.854099,100.0,100.0,13.162153,1.718443,1.277101,0.735302,0.306605,1.0,1.0,10.0,1.158093,10.0,0.018727,1.0,1.0,1.0
1.872784,591.008013,1.0,1.0,8.432407,100.0,1.861111,1.0,1.0,1.0,10.0,1.854793,901.079326,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707383,882.849465,1.0,1.0,1.0,1.0,1.0,7.855935,100.0,100.0,13.077789,1.718882,1.277457,0.734718,0.307227,1.0,1.0,10.0,1.157257,10.0,0.019597,1.0,1.0,1.0
1.872132,589.960857,1.0,1.0,8.43099,100.0,1.855732,1.0,1.0,1.0,10.0,1.856975,901.512334,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708548,881.380434,1.0,1.0,1.0,1.0,1.0,7.854998,100.0,100.0,13.202627,1.718924,1.275285,0.734736,0.307075,1.0,1.0,10.0,1.159177,10.0,0.019965,1.0,1.0,1.0
1.87772,587.281807,1.0,1.0,8.431456,100.0,1.837751,1.0,1.0,1.0,10.0,1.861545,900.113804,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709266,881.576115,1.0,1.0,1.0,1.0,1.0,7.854448,100.0,100.0,12.982424,1.717869,1.276227,0.734879,0.306957,1.0,1.0,10.0,1.159287,10.0,0.0191,1.0,1.0,1.0
1.865474,588.889941,1.0,1.0,8.431379,100.0,1.850573,1.0,1.0,1.0,10.0,1.857311,900.241386,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708474,879.58633,1.0,1.0,1.0,1.0,1.0,7.853663,100.0,100.0,12.975555,1.717569,1.275492,0.735506,0.3071,1.0,1.0,10.0,1.155558,10.0,0.022494,1.0,1.0,1.0
1.87494,589.36079,1.0,1.0,8.429667,100.0,1.850527,1.0,1.0,1.0,10.0,1.858761,897.732891,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708029,880.634411,1.0,1.0,1.0,1.0,1.0,7.853187,100.0,100.0,12.983477,1.717406,1.277158,0.734912,0.307341,1.0,1.0,10.0,1.157336,10.0,0.01749,1.0,1.0,1.0
1.86988,586.404497,1.0,1.0,8.429387,100.0,1.850286,1.0,1.0,1.0,10.0,1.851063,900.005638,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706527,879.909287,1.0,1.0,1.0,1.0,1.0,7.854179,100.0,100.0,13.039665,1.71859,1.276676,0.735051,0.306919,1.0,1.0,10.0,1.153644,10.0,0.017237,1.0,1.0,1.0
1.853297,584.990885,1.0,1.0,8.427284,100.0,1.845691,1.0,1.0,1.0,10.0,1.860211,897.776172,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708161,878.633952,1.0,1.0,1.0,1.0,1.0,7.852447,100.0,100.0,12.836507,1.718817,1.276479,0.734327,0.306748,1.0,1.0,10.0,1.151388,10.0,0.017622,1.0,1.0,1.0
1.872515,585.959572,1.0,1.0,8.427064,100.0,1.846069,1.0,1.0,1.0,10.0,1.844115,899.457937,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707184,878.939727,1.0,1.0,1.0,1.0,1.0,7.852665,100.0,100.0,12.743708,1.717136,1.276198,0.734838,0.30695,1.0,1.0,10.0,1.149828,10.0,0.016333,1.0,1.0,1.0
1.873068,585.222133,1.0,1.0,8.427479,100.0,1.854368,1.0,1.0,1.0,10.0,1.838566,898.177246,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70713,878.502209,1.0,1.0,1.0,1.0,1.0,7.853949,100.0,100.0,12.878998,1.718018,1.276248,0.734719,0.307008,1.0,1.0,10.0,1.153907,10.0,0.016006,1.0,1.0,1.0
1.852201,585.44752,1.0,1.0,8.427677,100.0,1.827679,1.0,1.0,1.0,10.0,1.851322,898.649031,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706995,879.462963,1.0,1.0,1.0,1.0,1.0,7.853676,100.0,100.0,12.720503,1.716762,1.276763,0.73395,0.306876,1.0,1.0,10.0,1.160235,10.0,0.017049,1.0,1.0,1.0
1.852392,581.716195,1.0,1.0,8.426144,100.0,1.857347,1.0,1.0,1.0,10.0,1.831267,897.039627,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708193,879.002398,1.0,1.0,1.0,1.0,1.0,7.852518,100.0,100.0,12.832677,1.716664,1.276727,0.735132,0.306948,1.0,1.0,10.0,1.155195,10.0,0.016946,1.0,1.0,1.0
1.858925,583.578345,1.0,1.0,8.425524,100.0,1.843567,1.0,1.0,1.0,10.0,1.849533,898.693701,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707629,876.978981,1.0,1.0,1.0,1.0,1.0,7.852189,100.0,100.0,12.687393,1.716744,1.276725,0.735131,0.306641,1.0,1.0,10.0,1.157494,10.0,0.01694,1.0,1.0,1.0
1.865144,582.207464,1.0,1.0,8.425487,100.0,1.846083,1.0,1.0,1.0,10.0,1.848751,896.608673,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708667,878.232522,1.0,1.0,1.0,1.0,1.0,7.851805,100.0,100.0,12.532101,1.717036,1.274013,0.735077,0.306927,1.0,1.0,10.0,1.154575,10.0,0.011516,1.0,1.0,1.0
1.868603,581.621225,1.0,1.0,8.426555,100.0,1.835479,1.0,1.0,1.0,10.0,1.84924,895.673993,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708324,876.147053,1.0,1.0,1.0,1.0,1.0,7.851377,100.0,100.0,12.718847,1.718242,1.275427,0.734857,0.306755,1.0,1.0,10.0,1.153337,10.0,0.015226,1.0,1.0,1.0
1.840859,582.262999,1.0,1.0,8.422498,100.0,1.832354,1.0,1.0,1.0,10.0,1.836554,895.664119,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707793,878.300256,1.0,1.0,1.0,1.0,1.0,7.850644,100.0,100.0,12.520334,1.717348,1.275727,0.734805,0.30665,1.0,1.0,10.0,1.154253,10.0,0.018293,1.0,1.0,1.0
1.849653,583.346885,1.0,1.0,8.424189,100.0,1.835492,1.0,1.0,1.0,10.0,1.849021,895.296138,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707173,876.760318,1.0,1.0,1.0,1.0,1.0,7.851009,100.0,100.0,12.553371,1.716958,1.27492,0.734437,0.306512,1.0,1.0,10.0,1.154393,10.0,0.015834,1.0,1.0,1.0
1.838813,582.802285,1.0,1.0,8.424432,100.0,1.85403,1.0,1.0,1.0,10.0,1.8546,895.497233,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706391,878.308736,1.0,1.0,1.0,1.0,1.0,7.850251,100.0,100.0,12.507757,1.715986,1.275386,0.734692,0.307003,1.0,1.0,10.0,1.150679,10.0,0.015866,1.0,1.0,1.0
1.8469,582.209262,1.0,1.0,8.42274,100.0,1.821129,1.0,1.0,1.0,10.0,1.838397,895.336705,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706445,877.529155,1.0,1.0,1.0,1.0,1.0,7.851604,100.0,100.0,12.592517,1.71617,1.275226,0.733819,0.306237,1.0,1.0,10.0,1.153823,10.0,0.013548,1.0,1.0,1.0
1.848426,580.180267,1.0,1.0,8.423785,100.0,1.829706,1.0,1.0,1.0,10.0,1.831579,894.609558,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702942,876.416368,1.0,1.0,1.0,1.0,1.0,7.850301,100.0,100.0,12.516017,1.713247,1.276555,0.734256,0.306467,1.0,1.0,10.0,1.148444,10.0,0.015106,1.0,1.0,1.0
1.840008,582.209713,1.0,1.0,8.422072,100.0,1.829199,1.0,1.0,1.0,10.0,1.841012,894.271288,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706036,874.403213,1.0,1.0,1.0,1.0,1.0,7.85098,100.0,100.0,12.509732,1.716426,1.274918,0.733591,0.306452,1.0,1.0,10.0,1.152176,10.0,0.013678,1.0,1.0,1.0
1.845707,580.954628,1.0,1.0,8.421552,100.0,1.822434,1.0,1.0,1.0,10.0,1.830154,892.950142,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705602,877.044508,1.0,1.0,1.0,1.0,1.0,7.849768,100.0,100.0,12.471831,1.715516,1.275115,0.73411,0.306524,1.0,1.0,10.0,1.154205,10.0,0.015248,1.0,1.0,1.0
1.8425,582.948185,1.0,1.0,8.422808,100.0,1.818164,1.0,1.0,1.0,10.0,1.828202,894.930593,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706313,876.835194,1.0,1.0,1.0,1.0,1.0,7.849118,100.0,100.0,12.429225,1.714885,1.27444,0.733478,0.306722,1.0,1.0,10.0,1.151789,10.0,0.012192,1.0,1.0,1.0
1.817514,580.280133,1.0,1.0,8.421328,100.0,1.830435,1.0,1.0,1.0,10.0,1.836885,896.085111,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704144,876.181304,1.0,1.0,1.0,1.0,1.0,7.85058,100.0,100.0,12.436631,1.712164,1.273284,0.733786,0.306574,1.0,1.0,10.0,1.157766,10.0,0.014743,1.0,1.0,1.0
1.834541,582.446837,1.0,1.0,8.420829,100.0,1.813647,1.0,1.0,1.0,10.0,1.825904,896.745414,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703879,877.260925,1.0,1.0,1.0,1.0,1.0,7.850034,100.0,100.0,12.387421,1.713792,1.274747,0.733514,0.306145,1.0,1.0,10.0,1.1571,10.0,0.009324,1.0,1.0,1.0
1.822491,582.415006,1.0,1.0,8.419037,100.0,1.822629,1.0,1.0,1.0,10.0,1.821937,896.27429,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706448,875.289942,1.0,1.0,1.0,1.0,1.0,7.848773,100.0,100.0,12.321958,1.714115,1.275495,0.733402,0.306364,1.0,1.0,10.0,1.153216,10.0,0.012616,1.0,1.0,1.0
1.823967,581.273505,1.0,1.0,8.4217,100.0,1.806723,1.0,1.0,1.0,10.0,1.812917,894.572368,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706203,878.317542,1.0,1.0,1.0,1.0,1.0,7.849491,100.0,100.0,12.305761,1.71456,1.273477,0.733521,0.306506,1.0,1.0,10.0,1.153033,10.0,0.011045,1.0,1.0,1.0
1.815159,583.05377,1.0,1.0,8.421677,100.0,1.821747,1.0,1.0,1.0,10.0,1.81814,897.788853,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702579,876.354168,1.0,1.0,1.0,1.0,1.0,7.849216,100.0,100.0,12.398766,1.714425,1.272404,0.733324,0.306173,1.0,1.0,10.0,1.157725,10.0,0.0136,1.0,1.0,1.0
1.816454,581.996246,1.0,1.0,8.419867,100.0,1.815493,1.0,1.0,1.0,10.0,1.811271,895.521152,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702802,878.986956,1.0,1.0,1.0,1.0,1.0,7.84968,100.0,100.0,12.444039,1.712996,1.272361,0.733486,0.305945,1.0,1.0,10.0,1.153447,10.0,0.010655,1.0,1.0,1.0
1.818965,586.298167,1.0,1.0,8.421173,100.0,1.788007,1.0,1.0,1.0,10.0,1.816504,895.474772,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703996,877.139991,1.0,1.0,1.0,1.0,1.0,7.849622,100.0,100.0,12.310451,1.712981,1.273555,0.733929,0.306108,1.0,1.0,10.0,1.15817,10.0,0.009204,1.0,1.0,1.0
1.800213,582.285237,1.0,1.0,8.42029,100.0,1.81259,1.0,1.0,1.0,10.0,1.813702,897.856556,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703791,877.73639,1.0,1.0,1.0,1.0,1.0,7.849169,100.0,100.0,12.31025,1.711899,1.273648,0.732382,0.3064,1.0,1.0,10.0,1.155454,10.0,0.01081,1.0,1.0,1.0
1.807579,585.281993,1.0,1.0,8.421541,100.0,1.811522,1.0,1.0,1.0,10.0,1.804746,895.351688,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702892,877.031876,1.0,1.0,1.0,1.0,1.0,7.849458,100.0,100.0,12.387648,1.713833,1.272448,0.733685,0.306259,1.0,1.0,10.0,1.15155,10.0,0.009979,1.0,1.0,1.0
1.821544,586.579213,1.0,1.0,8.419705,100.0,1.797875,1.0,1.0,1.0,10.0,1.826983,897.580569,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703752,878.188656,1.0,1.0,1.0,1.0,1.0,7.848733,100.0,100.0,12.30436,1.712911,1.27239,0.732796,0.306179,1.0,1.0,10.0,1.152448,10.0,0.012241,1.0,1.0,1.0
1.800334,582.908446,1.0,1.0,8.419931,100.0,1.810739,1.0,1.0,1.0,10.0,1.807546,896.74369,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704457,877.895339,1.0,1.0,1.0,1.0,1.0,7.848851,100.0,100.0,12.430434,1.712399,1.272688,0.733021,0.306236,1.0,1.0,10.0,1.154237,10.0,0.009914,1.0,1.0,1.0
1.789761,584.157041,1.0,1.0,8.420401,100.0,1.790433,1.0,1.0,1.0,10.0,1.834298,897.408043,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703897,880.459647,1.0,1.0,1.0,1.0,1.0,7.84976,100.0,100.0,12.408877,1.713112,1.273091,0.73321,0.306366,1.0,1.0,10.0,1.151954,10.0,0.011219,1.0,1.0,1.0
